PETTY THEFT	2010-08-20 00:00:00	37.8094079	-122.2728426
OTHER	2010-08-09 00:00:00	37.8068540	-122.2744750
ROBBERY	2010-10-09 22:30:00	37.8109579	-122.2671422
NARCOTICS	2010-08-06 09:30:00	37.8196880	-122.2758500
PETTY THEFT	2010-08-05 00:00:00	37.8029106	-122.2646558
BURG - RESIDENTIAL	2010-08-06 09:52:00	37.8154028	-122.2703074
VANDALISM	2010-08-07 21:20:00	37.8019793	-122.2652152
STOLEN VEHICLE	2010-08-05 21:00:00	37.8000479	-122.2750550
MISDEMEANOR ASSAULT	2010-08-05 22:30:00	37.8066841	-122.2749895
GRAND THEFT	2010-08-23 17:00:00	37.8084347	-122.2660490
OTHER	2010-07-30 06:00:00	37.8029484	-122.2720313
DOMESTIC VIOLENCE	2010-09-03 07:44:00	37.8190772	-122.2672038
BURG - AUTO	2010-09-30 23:45:00	37.8022301	-122.2680427
BURG - AUTO	2010-09-30 21:00:00	37.8013521	-122.2745590
MISDEMEANOR ASSAULT	2010-08-09 20:45:00	37.8096038	-122.2646371
GRAND THEFT	2010-08-19 18:45:00	37.8134106	-122.2647490
NARCOTICS	2010-10-14 13:22:00	37.8110716	-122.2692416
OTHER	2010-09-14 00:00:00	37.8068540	-122.2744750
BURG - RESIDENTIAL	2010-08-17 00:00:00	37.8068540	-122.2744750
OTHER	2010-08-17 00:00:00	37.8068540	-122.2744750
MISDEMEANOR ASSAULT	2010-08-14 18:30:00	37.8116184	-122.2726946
PETTY THEFT	2010-08-30 00:00:00	37.8068540	-122.2744750
BURG - AUTO	2010-10-01 01:40:00	37.8029297	-122.2675976
PETTY THEFT	2010-08-31 00:00:00	37.8080031	-122.2645466
NARCOTICS	2010-09-13 19:56:00	37.8159637	-122.2781187
VANDALISM	2010-07-23 08:30:00	37.8071296	-122.2720921
BURG - AUTO	2010-09-30 03:00:00	37.8086513	-122.2744340
GRAND THEFT	2010-09-30 11:30:00	37.8043079	-122.2711613
GRAND THEFT	2010-09-30 12:35:00	37.8019510	-122.2723600
DOMESTIC VIOLENCE	2010-08-26 05:00:00	37.8048425	-122.2693675
MISDEMEANOR ASSAULT	2010-08-26 06:00:00	37.8029326	-122.2675742
DOMESTIC VIOLENCE	2010-10-31 02:34:00	37.8157194	-122.2750432
PETTY THEFT	2010-08-18 00:00:00	37.8126650	-122.2715490
DRUNKENNESS	2010-10-03 03:48:00	37.8043722	-122.2708026
BURG - RESIDENTIAL	2010-08-12 11:00:00	37.8190938	-122.2770022
BURG - AUTO	2010-08-07 00:00:00	37.8066744	-122.2697851
MISDEMEANOR ASSAULT	2010-08-13 00:00:00	37.8068540	-122.2744750
NARCOTICS	2010-08-18 11:00:00	37.8154028	-122.2703074
DOMESTIC VIOLENCE	2010-10-21 23:30:00	37.8133760	-122.2654238
ARSON	2010-08-16 01:00:00	37.8057360	-122.2747570
OTHER	2010-07-22 00:00:00	37.8068540	-122.2744750
OTHER	2010-07-22 00:00:00	37.8068540	-122.2744750
PETTY THEFT	2010-10-29 07:30:00	37.8084347	-122.2660490
NARCOTICS	2010-10-30 22:38:00	37.8142901	-122.2722881
ROBBERY	2010-10-13 23:50:00	37.8043722	-122.2708026
BURG - AUTO	2010-08-24 01:15:00	37.8071181	-122.2721083
BURG - AUTO	2010-08-24 01:00:00	37.8063385	-122.2719390
PETTY THEFT	2010-08-25 09:45:00	37.8148427	-122.2645126
ROBBERY	2010-10-21 13:50:00	37.8006082	-122.2660799
PETTY THEFT	2010-10-01 00:00:00	37.8173384	-122.2676337
GRAND THEFT	2010-10-21 16:15:00	37.8126209	-122.2687791
MISDEMEANOR ASSAULT	2010-10-22 00:00:00	37.8068540	-122.2744750
MISDEMEANOR ASSAULT	2010-10-22 00:00:00	37.8057050	-122.2720860
PETTY THEFT	2010-08-13 00:00:00	37.8068540	-122.2744750
GRAND THEFT	2010-07-20 09:00:00	37.8068540	-122.2744750
BURG - COMMERCIAL	2010-08-03 19:45:00	37.8060460	-122.2748400
STOLEN VEHICLE	2010-11-08 10:00:00	37.8082108	-122.2696972
PETTY THEFT	2010-09-20 00:30:00	37.8134825	-122.2686075
BURG - COMMERCIAL	2010-08-25 19:00:00	37.8100338	-122.2675076
BURG - RESIDENTIAL	2010-08-26 04:25:00	37.8065802	-122.2697398
PETTY THEFT	2010-08-05 17:00:00	37.8064195	-122.2743559
GRAND THEFT	2010-10-07 17:00:00	37.8175785	-122.2637532
MISDEMEANOR ASSAULT	2010-10-04 00:00:00	37.8160110	-122.2616320
NARCOTICS	2010-08-18 00:01:00	37.8056418	-122.2766227
BURG - AUTO	2010-08-07 04:00:00	37.8066744	-122.2697851
BURG - AUTO	2010-08-07 04:00:00	37.8066744	-122.2697851
FELONY ASSAULT	2010-10-13 21:30:00	37.8043722	-122.2708026
NARCOTICS	2010-08-18 22:46:00	37.8056418	-122.2766227
NARCOTICS	2010-08-18 22:46:00	37.8056418	-122.2766227
OTHER	2010-08-17 00:00:00	37.8068540	-122.2744750
PETTY THEFT	2010-08-18 00:00:00	37.8068540	-122.2744750
VANDALISM	2010-08-07 00:00:00	37.8011445	-122.2630318
BURG - AUTO	2010-09-13 03:06:00	37.8043722	-122.2708026
OTHER	2010-10-12 00:00:00	37.8068540	-122.2744750
VANDALISM	2010-08-30 20:00:00	37.8017822	-122.2668523
VANDALISM	2010-09-02 23:00:00	37.8133076	-122.2649126
OTHER	2010-10-09 00:00:00	37.8068540	-122.2744750
BURG - AUTO	2010-09-18 22:25:00	37.8104642	-122.2783696
BURG - AUTO	2010-09-18 02:30:00	37.8076178	-122.2736068
PETTY THEFT	2010-09-20 22:10:00	37.8084347	-122.2660490
BURG - AUTO	2010-09-20 19:00:00	37.8071181	-122.2721083
PETTY THEFT	2010-08-20 00:00:00	37.8084347	-122.2660490
GRAND THEFT	2010-09-25 18:15:00	37.8068540	-122.2744750
PROSTITUTION	2010-08-04 15:28:00	37.8043722	-122.2708026
PROSTITUTION	2010-08-04 16:03:00	37.8043722	-122.2708026
PROSTITUTION	2010-08-04 16:35:00	37.8043722	-122.2708026
RECOVERED O/S STOLEN	2010-08-06 11:37:00	37.8068518	-122.2702542
VANDALISM	2010-07-24 00:00:00	37.8056418	-122.2766227
PETTY THEFT	2010-09-16 22:00:00	37.8076362	-122.2736099
ROBBERY	2010-09-17 12:25:00	37.8054850	-122.2664460
FELONY ASSAULT	2010-09-17 05:45:00	37.8043722	-122.2708026
FORCIBLE RAPE	2010-09-09 23:30:00	37.8060460	-122.2748400
MISDEMEANOR ASSAULT	2010-11-07 23:59:00	37.8114800	-122.2687150
HOMICIDE	2010-11-08 19:27:00	37.8154028	-122.2703074
HOMICIDE	2010-11-08 19:27:00	37.8154028	-122.2703074
GRAND THEFT	2010-10-06 00:00:00	37.8068540	-122.2744750
GRAND THEFT	2010-07-27 00:00:00	37.8068540	-122.2744750
GRAND THEFT	2010-07-27 00:00:00	37.8068540	-122.2744750
BURG - AUTO	2010-07-19 13:45:00	37.8029106	-122.2646558
PETTY THEFT	2010-11-08 11:30:00	37.8068540	-122.2744750
DOMESTIC VIOLENCE	2010-09-11 03:15:00	37.8130746	-122.2713179
DOMESTIC VIOLENCE	2010-09-11 04:00:00	37.8115213	-122.2770106
ROBBERY	2010-09-10 21:00:00	37.8027394	-122.2662281
ROBBERY	2010-09-11 13:20:00	37.8179441	-122.2755784
BURG - AUTO	2010-10-17 11:10:00	37.8024557	-122.2664262
DOMESTIC VIOLENCE	2010-08-25 16:00:00	37.8138614	-122.2742502
GRAND THEFT	2010-08-27 13:00:00	37.8043722	-122.2708026
GRAND THEFT	2010-11-07 10:15:00	37.8126209	-122.2687791
OTHER	2010-11-05 00:00:00	37.8068540	-122.2744750
VANDALISM	2010-11-07 21:00:00	37.8068540	-122.2744750
OTHER	2010-10-29 00:00:00	37.8068540	-122.2744750
BURG - RESIDENTIAL	2010-11-08 10:40:00	37.8172933	-122.2798615
GRAND THEFT	2010-10-08 12:00:00	37.8068540	-122.2744750
NARCOTICS	2010-10-13 13:41:00	37.8156210	-122.2676100
GRAND THEFT	2010-07-29 18:40:00	37.8008512	-122.2732760
FELONY ASSAULT	2010-11-06 19:48:00	37.8114800	-122.2687150
MISDEMEANOR ASSAULT	2010-11-06 22:00:00	37.8060460	-122.2748400
DOMESTIC VIOLENCE	2010-11-06 23:20:00	37.8037636	-122.2612061
FELONY ASSAULT	2010-11-07 00:05:00	37.8143879	-122.2683867
PETTY THEFT	2010-08-23 19:10:00	37.8084347	-122.2660490
VANDALISM	2010-09-18 12:00:00	37.8177635	-122.2649511
NARCOTICS	2010-11-06 16:40:00	37.8164491	-122.2752712
NARCOTICS	2010-11-06 16:40:00	37.8164491	-122.2752712
PETTY THEFT	2010-08-02 01:00:00	37.8091270	-122.2705310
PETTY THEFT	2010-08-01 16:20:00	37.8034010	-122.2731010
ARSON	2010-11-06 04:03:00	37.8191659	-122.2738016
DOMESTIC VIOLENCE	2010-11-06 03:15:00	37.8139730	-122.2759570
VANDALISM	2010-09-14 14:00:00	37.8052866	-122.2780090
VANDALISM	2010-09-14 13:35:00	37.8001507	-122.2649131
BURG - AUTO	2010-09-14 22:25:00	37.8075870	-122.2700936
MISDEMEANOR ASSAULT	2010-09-11 20:55:00	37.8126650	-122.2715490
PETTY THEFT	2010-07-31 21:30:00	37.8015500	-122.2713823
BURG - RESIDENTIAL	2010-07-25 00:00:00	37.8029326	-122.2675742
BURG - AUTO	2010-08-18 01:40:00	37.8108846	-122.2734588
BURG - AUTO	2010-09-06 23:40:00	37.8075870	-122.2700936
MISDEMEANOR ASSAULT	2010-09-07 00:00:00	37.8043722	-122.2708026
DOMESTIC VIOLENCE	2010-07-28 16:10:00	37.8114336	-122.2620475
BURG - AUTO	2010-07-29 10:30:00	37.8039243	-122.2654911
GRAND THEFT	2010-07-31 12:00:00	37.8082108	-122.2696972
PETTY THEFT	2010-08-02 09:05:00	37.8043722	-122.2708026
ROBBERY	2010-07-23 03:30:00	37.8075701	-122.2700503
NARCOTICS	2010-09-07 16:18:00	37.8116900	-122.2716480
BURG - RESIDENTIAL	2010-08-06 15:45:00	37.8179140	-122.2651699
ROBBERY	2010-07-26 22:40:00	37.8054953	-122.2630814
DOMESTIC VIOLENCE	2010-10-19 11:00:00	37.8068540	-122.2744750
GRAND THEFT	2010-07-29 18:20:00	37.8043722	-122.2708026
GRAND THEFT	2010-08-05 17:00:00	37.8029484	-122.2720313
VANDALISM	2010-08-10 19:30:00	37.8039143	-122.2670046
VANDALISM	2010-11-06 01:48:00	37.8006861	-122.2749779
VANDALISM	2010-11-01 23:15:00	37.8057050	-122.2720860
GRAND THEFT	2010-10-13 22:45:00	37.8004204	-122.2721235
BURG - AUTO	2010-08-01 18:00:00	37.8054770	-122.2630778
MISDEMEANOR ASSAULT	2010-09-04 00:00:00	37.8024517	-122.2634861
FELONY ASSAULT	2010-08-24 13:00:00	37.8187583	-122.2693813
OTHER	2010-08-16 00:00:00	37.8154028	-122.2703074
OTHER	2010-08-16 00:00:00	37.8154028	-122.2703074
DRUNKENNESS	2010-09-30 00:00:00	37.8155315	-122.2747620
TOWED VEHICLE	2010-07-26 17:26:00	37.8043722	-122.2708026
VANDALISM	2010-08-07 12:00:00	37.8109130	-122.2774461
GRAND THEFT	2010-08-09 13:45:00	37.8068540	-122.2744750
VANDALISM	2010-08-09 10:00:00	37.8126349	-122.2688220
VANDALISM	2010-08-09 06:00:00	37.8126349	-122.2688220
ROBBERY	2010-07-26 22:05:00	37.8180455	-122.2797843
BURG - AUTO	2010-09-14 22:10:00	37.8078761	-122.2723646
BURG - RESIDENTIAL	2010-09-30 10:30:00	37.8068540	-122.2744750
OTHER	2010-09-03 23:30:00	37.8066841	-122.2749895
OTHER	2010-11-01 14:29:00	37.8029683	-122.2764594
ROBBERY	2010-11-01 18:56:00	37.8138789	-122.2684639
DOMESTIC VIOLENCE	2010-07-23 08:52:00	37.8137981	-122.2704686
FELONY ASSAULT	2010-08-24 00:30:00	37.8061122	-122.2705306
HOMICIDE	2010-07-18 23:32:00	37.8069520	-122.2662850
HOMICIDE	2010-07-18 23:32:00	37.8069520	-122.2662850
DOMESTIC VIOLENCE	2010-07-17 21:03:00	37.8143879	-122.2683867
BURG - RESIDENTIAL	2010-11-04 08:25:00	37.8043722	-122.2708026
DOMESTIC VIOLENCE	2010-11-04 19:10:00	37.8168928	-122.2677283
GRAND THEFT	2010-08-10 10:27:00	37.8068540	-122.2744750
ROBBERY	2010-08-23 23:30:00	37.8001738	-122.2693447
FELONY ASSAULT	2010-08-22 21:30:00	37.8156675	-122.2640288
DOMESTIC VIOLENCE	2010-07-26 01:54:00	37.8066841	-122.2749895
FELONY ASSAULT	2010-10-22 00:00:00	37.8138614	-122.2742502
VANDALISM	2010-07-23 22:30:00	37.8060947	-122.2705205
NARCOTICS	2010-08-25 12:14:00	37.8110716	-122.2692416
VANDALISM	2010-07-25 01:00:00	37.8134106	-122.2647490
BURG - AUTO	2010-07-23 20:00:00	37.8131839	-122.2637977
MISDEMEANOR ASSAULT	2010-09-30 14:40:00	37.8063791	-122.2654119
NARCOTICS	2010-09-30 17:50:00	37.8157300	-122.2746249
BURG - AUTO	2010-08-23 23:30:00	37.8076178	-122.2736068
DOMESTIC VIOLENCE	2010-08-23 23:10:00	37.8180455	-122.2797843
OTHER	2010-08-09 00:00:00	37.8068540	-122.2744750
MISDEMEANOR ASSAULT	2010-09-05 00:00:00	37.8068540	-122.2744750
PETTY THEFT	2010-09-09 12:00:00	37.8157194	-122.2750432
PETTY THEFT	2010-08-03 09:00:00	37.8114800	-122.2687150
MISDEMEANOR ASSAULT	2010-10-06 17:49:00	37.8138789	-122.2684639
DOMESTIC VIOLENCE	2010-09-02 12:12:00	37.8043722	-122.2708026
GRAND THEFT	2010-08-27 19:35:00	37.8141354	-122.2651696
PETTY THEFT	2010-08-27 16:00:00	37.8080235	-122.2643085
DOMESTIC VIOLENCE	2010-10-05 17:20:00	37.8155315	-122.2747620
STOLEN VEHICLE	2010-09-02 12:48:00	37.8068540	-122.2744750
MISDEMEANOR ASSAULT	2010-09-16 08:00:00	37.8124083	-122.2676333
NARCOTICS	2010-09-02 12:03:00	37.8143879	-122.2683867
NARCOTICS	2010-09-02 12:03:00	37.8143879	-122.2683867
NARCOTICS	2010-09-02 13:20:00	37.8115024	-122.2735207
OTHER	2010-09-01 00:00:00	37.8068540	-122.2744750
PETTY THEFT	2010-09-02 00:00:00	37.8068540	-122.2744750
PETTY THEFT	2010-09-14 00:00:00	37.8068540	-122.2744750
GRAND THEFT	2010-10-20 00:00:00	37.8068540	-122.2744750
OTHER	2010-09-24 00:00:00	37.8068540	-122.2744750
MISDEMEANOR ASSAULT	2010-09-14 20:28:00	37.8043722	-122.2708026
BURG - AUTO	2010-08-03 10:40:00	37.8175785	-122.2637532
BURG - AUTO	2010-08-03 10:40:00	37.8175785	-122.2637532
PETTY THEFT	2010-08-15 01:30:00	37.8024557	-122.2664262
MISDEMEANOR ASSAULT	2010-09-16 11:50:00	37.8157194	-122.2750432
STOLEN VEHICLE	2010-10-19 07:00:00	37.8111644	-122.2798960
PETTY THEFT	2010-09-10 00:00:00	37.8068540	-122.2744750
GRAND THEFT	2010-09-10 00:00:00	37.8068540	-122.2744750
MISDEMEANOR ASSAULT	2010-11-02 22:56:00	37.8088553	-122.2729108
DRUNKENNESS	2010-10-07 12:15:00	37.8043722	-122.2708026
MISDEMEANOR ASSAULT	2010-11-02 22:56:00	37.8088553	-122.2729108
DRUNKENNESS	2010-10-08 18:30:00	37.8043722	-122.2708026
GRAND THEFT	2010-10-22 23:35:00	37.8020779	-122.2785337
OTHER	2010-09-20 12:45:00	37.8047150	-122.2738190
VANDALISM	2010-08-24 22:45:00	37.8091270	-122.2705310
VANDALISM	2010-08-24 22:45:00	37.8091270	-122.2705310
ARSON	2010-08-24 20:00:00	37.8118683	-122.2641299
MISDEMEANOR ASSAULT	2010-09-30 00:00:00	37.8068540	-122.2744750
GRAND THEFT	2010-09-30 00:00:00	37.8068540	-122.2744750
NARCOTICS	2010-09-30 12:48:00	37.8110716	-122.2692416
ROBBERY	2010-08-24 12:20:00	37.8068540	-122.2744750
DISORDERLY CONDUCT	2010-08-25 00:00:00	37.8123956	-122.2609289
BURG - AUTO	2010-10-08 08:45:00	37.8063791	-122.2654119
BURG - AUTO	2010-10-14 09:00:00	37.8013086	-122.2656518
GRAND THEFT	2010-10-20 15:15:00	37.8015277	-122.2728425
BURG - OTHER	2010-09-14 02:00:00	37.8075870	-122.2700936
OTHER	2010-09-28 00:00:00	37.8068540	-122.2744750
PETTY THEFT	2010-09-30 11:15:00	37.8174275	-122.2629147
PETTY THEFT	2010-09-30 11:30:00	37.8078220	-122.2685270
PETTY THEFT	2010-07-15 16:00:00	37.8169750	-122.2773820
MISDEMEANOR ASSAULT	2010-10-06 19:30:00	37.8150004	-122.2721639
ROBBERY	2010-10-06 21:45:00	37.8121816	-122.2766283
ROBBERY	2010-10-06 23:30:00	37.8043730	-122.2681801
NARCOTICS	2010-09-29 11:50:00	37.8154028	-122.2703074
NARCOTICS	2010-09-29 11:50:00	37.8154028	-122.2703074
OTHER	2010-08-08 00:00:00	37.8066841	-122.2749895
MISDEMEANOR ASSAULT	2010-10-15 18:16:00	37.8156675	-122.2640288
BURG - AUTO	2010-10-16 00:00:00	37.8013063	-122.2722687
BURG - AUTO	2010-10-16 09:00:00	37.8013063	-122.2722687
MISDEMEANOR ASSAULT	2010-08-19 10:00:00	37.8001738	-122.2693447
BURG - COMMERCIAL	2010-09-15 18:40:00	37.8163680	-122.2603530
BURG - AUTO	2010-10-17 21:35:00	37.8112893	-122.2691460
PETTY THEFT	2010-09-26 15:00:00	37.8146672	-122.2682883
PETTY THEFT	2010-09-27 15:00:00	37.8146672	-122.2682883
PETTY THEFT	2010-09-09 14:00:00	37.8177737	-122.2785750
GRAND THEFT	2010-10-20 09:00:00	37.8019510	-122.2723600
VANDALISM	2010-10-20 11:00:00	37.8113670	-122.2614230
ROBBERY	2010-09-01 10:00:00	37.8090318	-122.2681906
FELONY ASSAULT	2010-09-01 20:22:00	37.8130746	-122.2713179
NARCOTICS	2010-11-06 19:13:00	37.8150851	-122.2682110
FELONY ASSAULT	2010-11-06 18:49:00	37.8187583	-122.2693813
THREATS	2010-10-19 00:00:00	37.8068540	-122.2744750
MISDEMEANOR ASSAULT	2010-08-14 13:00:00	37.8088286	-122.2729009
PETTY THEFT	2010-08-22 00:00:00	37.8043722	-122.2708026
DOMESTIC VIOLENCE	2010-08-22 22:00:00	37.8194494	-122.2670430
DOMESTIC VIOLENCE	2010-09-29 09:50:00	37.8190772	-122.2672038
FELONY ASSAULT	2010-09-01 12:00:00	37.8088089	-122.2666680
STOLEN VEHICLE	2010-09-01 11:00:00	37.8073076	-122.2677862
MISDEMEANOR ASSAULT	2010-10-31 02:00:00	37.8082108	-122.2696972
VANDALISM	2010-07-23 01:00:00	37.8022302	-122.2680209
GRAND THEFT	2010-08-22 21:00:00	37.8115639	-122.2667631
PETTY THEFT	2010-08-21 19:00:00	37.8038979	-122.2744704
STOLEN VEHICLE	2010-09-27 22:00:00	37.8024517	-122.2634861
OTHER	2010-09-15 06:00:00	37.8114800	-122.2687150
PETTY THEFT	2010-08-22 14:30:00	37.8099591	-122.2780298
STOLEN AND RECOVERED VEHICLE	2010-09-14 21:00:00	37.8068540	-122.2744750
PETTY THEFT	2010-09-15 12:30:00	37.8078220	-122.2685270
ROBBERY	2010-09-22 18:50:00	37.8006287	-122.2704912
DOMESTIC VIOLENCE	2010-08-09 00:18:00	37.8172104	-122.2755280
NARCOTICS	2010-08-09 00:22:00	37.8126209	-122.2687791
BURG - AUTO	2010-07-24 01:00:00	37.8003799	-122.2632812
THREATS	2010-08-16 10:30:00	37.8062773	-122.2703864
PETTY THEFT	2010-08-24 07:03:00	37.8008496	-122.2732507
STOLEN VEHICLE	2010-08-23 23:00:00	37.8138789	-122.2684639
BURG - OTHER	2010-07-23 19:00:00	37.8033938	-122.2687667
BURG - RESIDENTIAL	2010-09-15 11:00:00	37.8068540	-122.2744750
NARCOTICS	2010-09-23 00:56:00	37.8068540	-122.2744750
NARCOTICS	2010-09-23 00:56:00	37.8068540	-122.2744750
RECOVERED O/S STOLEN	2010-07-22 09:00:00	37.8043722	-122.2708026
RECOVERED O/S STOLEN	2010-07-22 09:30:00	37.8043722	-122.2708026
PETTY THEFT	2010-10-12 22:10:00	37.8068380	-122.2702144
BURG - AUTO	2010-10-12 20:15:00	37.8044326	-122.2709189
BURG - AUTO	2010-08-24 10:00:00	37.8075870	-122.2700936
OTHER	2010-08-01 00:00:00	37.8068540	-122.2744750
BURG - AUTO	2010-09-20 00:00:00	37.8068518	-122.2702542
NARCOTICS	2010-10-01 11:28:00	37.8063791	-122.2654119
MISDEMEANOR ASSAULT	2010-09-30 16:30:00	37.8043722	-122.2708026
STOLEN VEHICLE	2010-09-30 12:30:00	37.8111644	-122.2798960
STOLEN AND RECOVERED VEHICLE	2010-10-10 01:00:00	37.8032104	-122.2748911
GRAND THEFT	2010-08-02 10:00:00	37.8029484	-122.2720313
DOMESTIC VIOLENCE	2010-10-06 15:30:00	37.8068540	-122.2744750
DISORDERLY CONDUCT	2010-08-04 15:40:00	37.8057690	-122.2652140
NARCOTICS	2010-10-30 00:17:00	37.8080235	-122.2643085
BURG - AUTO	2010-08-22 01:00:00	37.8112563	-122.2604808
STOLEN VEHICLE	2010-10-31 00:00:00	37.8144237	-122.2786695
NARCOTICS	2010-10-03 02:11:00	37.8164491	-122.2752712
NARCOTICS	2010-10-03 02:11:00	37.8164491	-122.2752712
NARCOTICS	2010-09-30 12:50:00	37.8068540	-122.2744750
NARCOTICS	2010-09-30 12:50:00	37.8068540	-122.2744750
THREATS	2010-08-19 04:00:00	37.8112893	-122.2691460
THREATS	2010-08-19 04:00:00	37.8112893	-122.2691460
MISDEMEANOR ASSAULT	2010-10-27 15:00:00	37.8116063	-122.2735303
MISDEMEANOR ASSAULT	2010-10-27 15:00:00	37.8116063	-122.2735303
PETTY THEFT	2010-07-16 17:00:00	37.8140621	-122.2647574
BURG - AUTO	2010-07-15 23:30:00	37.8183869	-122.2604424
GRAND THEFT	2010-07-15 16:40:00	37.8160809	-122.2777950
BURG - AUTO	2010-07-15 23:30:00	37.8183869	-122.2604424
GRAND THEFT	2010-10-03 23:05:00	37.8078220	-122.2685270
BURG - AUTO	2010-09-11 21:15:00	37.8066744	-122.2697851
PETTY THEFT	2010-07-22 20:10:00	37.8078220	-122.2685270
ROBBERY	2010-07-18 18:00:00	37.8043722	-122.2708026
GRAND THEFT	2010-07-26 00:00:00	37.8043722	-122.2708026
PETTY THEFT	2010-10-20 00:00:00	37.8068540	-122.2744750
OTHER	2010-10-21 00:00:00	37.8068540	-122.2744750
FELONY ASSAULT	2010-07-18 13:10:00	37.8015503	-122.2640362
NARCOTICS	2010-07-22 17:30:00	37.8150004	-122.2721639
MISDEMEANOR ASSAULT	2010-07-24 12:20:00	37.8075870	-122.2700936
GRAND THEFT	2010-09-26 01:00:00	37.8027056	-122.2692147
PETTY THEFT	2010-08-18 10:00:00	37.8118640	-122.2603230
STOLEN VEHICLE	2010-08-18 21:25:00	37.8138789	-122.2684639
GRAND THEFT	2010-09-01 06:30:00	37.8138789	-122.2684639
NARCOTICS	2010-09-01 10:56:00	37.8060460	-122.2748400
NARCOTICS	2010-09-01 10:56:00	37.8060460	-122.2748400
BURG - AUTO	2010-09-27 19:30:00	37.8078246	-122.2690874
VANDALISM	2010-08-07 23:00:00	37.8061122	-122.2705306
PETTY THEFT	2010-09-24 16:00:00	37.8065802	-122.2697398
DOMESTIC VIOLENCE	2010-09-28 08:15:00	37.8066841	-122.2749895
BURG - AUTO	2010-09-28 20:00:00	37.8071803	-122.2724230
BURG - AUTO	2010-09-28 20:00:00	37.8076178	-122.2736068
MISDEMEANOR ASSAULT	2010-07-22 00:00:00	37.8140621	-122.2647574
STOLEN VEHICLE	2010-07-21 07:00:00	37.8174243	-122.2629431
BURG - AUTO	2010-08-23 00:00:00	37.8132917	-122.2649111
PROSTITUTION	2010-08-31 18:56:00	37.8011910	-122.2664720
ROBBERY	2010-10-20 22:30:00	37.8142901	-122.2722881
ROBBERY	2010-10-20 22:10:00	37.8013086	-122.2656518
ROBBERY	2010-10-21 23:10:00	37.8024991	-122.2753260
NARCOTICS	2010-10-21 12:22:00	37.8010386	-122.2717021
GRAND THEFT	2010-07-26 00:00:00	37.8043722	-122.2708026
MISDEMEANOR ASSAULT	2010-10-20 22:30:00	37.8148702	-122.2751936
STOLEN VEHICLE	2010-11-09 21:00:00	37.8043722	-122.2708026
MISDEMEANOR ASSAULT	2010-11-10 18:00:00	37.8043722	-122.2708026
MISDEMEANOR ASSAULT	2010-08-18 19:30:00	37.8006861	-122.2749779
PETTY THEFT	2010-09-21 02:00:00	37.8050533	-122.2751869
BURG - AUTO	2010-09-20 21:00:00	37.8068518	-122.2702542
HOMICIDE	2010-08-23 21:20:00	37.8036273	-122.2715953
BURG - AUTO	2010-10-09 21:00:00	37.8087943	-122.2726298
VANDALISM	2010-10-10 10:00:00	37.8116900	-122.2716480
BURG - AUTO	2010-10-10 18:35:00	37.8066631	-122.2771246
BURG - AUTO	2010-10-10 21:30:00	37.8063385	-122.2719390
BURG - AUTO	2010-10-14 09:00:00	37.8059183	-122.2642660
VANDALISM	2010-10-19 12:00:00	37.8190772	-122.2672038
NARCOTICS	2010-10-10 23:14:00	37.8102391	-122.2778264
GRAND THEFT	2010-10-07 13:20:00	37.8038768	-122.2699566
BURG - AUTO	2010-10-31 13:00:00	37.8121569	-122.2662201
FELONY ASSAULT	2010-10-31 07:30:00	37.8076362	-122.2736099
PETTY THEFT	2010-10-02 15:45:00	37.8043722	-122.2708026
BURG - RESIDENTIAL	2010-10-06 14:00:00	37.8154028	-122.2703074
MISDEMEANOR ASSAULT	2010-08-12 11:00:00	37.8109161	-122.2669624
NARCOTICS	2010-10-06 12:26:00	37.8103542	-122.2694000
NARCOTICS	2010-10-06 12:26:00	37.8103542	-122.2694000
BURG - AUTO	2010-10-13 12:00:00	37.8076362	-122.2736099
